Clk,broadcast_bucket_depth[0],broadcast_bucket_depth[1],broadcast_bucket_depth[2],broadcast_bucket_depth[3],broadcast_bucket_depth[4],broadcast_bucket_depth[5],broadcast_bucket_depth[6],broadcast_bucket_depth[7],broadcast_bucket_depth[8],broadcast_bucket_depth[9],broadcast_bucket_depth[10],broadcast_bucket_depth[11],broadcast_bucket_depth[12],broadcast_bucket_depth[13],broadcast_bucket_depth[14],broadcast_bucket_depth[15],Reset,broadcast_filter_en,broadcast_bucket_interval[0],broadcast_bucket_interval[1],broadcast_bucket_interval[2],broadcast_bucket_interval[3],broadcast_bucket_interval[4],broadcast_bucket_interval[5],broadcast_bucket_interval[6],broadcast_bucket_interval[7],broadcast_bucket_interval[8],broadcast_bucket_interval[9],broadcast_bucket_interval[10],broadcast_bucket_interval[11],broadcast_bucket_interval[12],broadcast_bucket_interval[13],broadcast_bucket_interval[14],broadcast_bucket_interval[15],broadcast_counter[0],broadcast_counter[1],broadcast_counter[2],broadcast_counter[3],broadcast_counter[4],broadcast_counter[5],broadcast_counter[6],broadcast_counter[7],broadcast_counter[8],broadcast_counter[9],broadcast_counter[10],broadcast_counter[11],broadcast_counter[12],broadcast_counter[13],broadcast_counter[14],broadcast_counter[15],broadcast_ptr,time_counter[0],time_counter[1],time_counter[2],time_counter[3],time_counter[4],time_counter[5],time_counter[6],time_counter[7],time_counter[8],time_counter[9],time_counter[10],time_counter[11],time_counter[12],time_counter[13],time_counter[14],time_counter[15],broadcast_drop,[1]Clk,[1]broadcast_bucket_depth[0],[1]broadcast_bucket_depth[1],[1]broadcast_bucket_depth[2],[1]broadcast_bucket_depth[3],[1]broadcast_bucket_depth[4],[1]broadcast_bucket_depth[5],[1]broadcast_bucket_depth[6],[1]broadcast_bucket_depth[7],[1]broadcast_bucket_depth[8],[1]broadcast_bucket_depth[9],[1]broadcast_bucket_depth[10],[1]broadcast_bucket_depth[11],[1]broadcast_bucket_depth[12],[1]broadcast_bucket_depth[13],[1]broadcast_bucket_depth[14],[1]broadcast_bucket_depth[15],[1]Reset,[1]broadcast_filter_en,[1]broadcast_bucket_interval[0],[1]broadcast_bucket_interval[1],[1]broadcast_bucket_interval[2],[1]broadcast_bucket_interval[3],[1]broadcast_bucket_interval[4],[1]broadcast_bucket_interval[5],[1]broadcast_bucket_interval[6],[1]broadcast_bucket_interval[7],[1]broadcast_bucket_interval[8],[1]broadcast_bucket_interval[9],[1]broadcast_bucket_interval[10],[1]broadcast_bucket_interval[11],[1]broadcast_bucket_interval[12],[1]broadcast_bucket_interval[13],[1]broadcast_bucket_interval[14],[1]broadcast_bucket_interval[15],[1]broadcast_counter[0],[1]broadcast_counter[1],[1]broadcast_counter[2],[1]broadcast_counter[3],[1]broadcast_counter[4],[1]broadcast_counter[5],[1]broadcast_counter[6],[1]broadcast_counter[7],[1]broadcast_counter[8],[1]broadcast_counter[9],[1]broadcast_counter[10],[1]broadcast_counter[11],[1]broadcast_counter[12],[1]broadcast_counter[13],[1]broadcast_counter[14],[1]broadcast_counter[15],[1]broadcast_ptr,[1]time_counter[0],[1]time_counter[1],[1]time_counter[2],[1]time_counter[3],[1]time_counter[4],[1]time_counter[5],[1]time_counter[6],[1]time_counter[7],[1]time_counter[8],[1]time_counter[9],[1]time_counter[10],[1]time_counter[11],[1]time_counter[12],[1]time_counter[13],[1]time_counter[14],[1]time_counter[15],[1]broadcast_drop
0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,1,0,0,1,1,2,2,2,2,2,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,1,0,1,0,0,1,1,2,2,2,2,2,2,0
0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,2,2,2,2,2,2,2,1,1,1,0,1,0,1,0,0,1,1,2,2,2,2,2,2,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,1,0,0,1,1,2,2,2,2,2,2,0
0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,2,2,2,2,2,2,2,1,1,1,0,1,0,1,0,0,1,1,2,2,2,2,2,2,0
0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,1,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,0
0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,1,0,1,0,0,1,1,2,2,2,2,2,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,1,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,0
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,1,1,0,1,0,0,1,1,2,2,2,2,2,2,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,1,0,1,0,0,1,1,2,2,2,2,2,2,0
0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,1,0,0,1,1,2,2,2,2,2,2,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,1,1,0,1,0,0,1,1,2,2,2,2,2,2,0
0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,0,1,1,0,0,1,1,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,0,1,1,0,0,1,1,2,2,2,2,2,2,0
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,1,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,0
0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,1,0,1,1,0,0,1,1,2,2,2,2,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,1,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,0
0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,1,1,0,1,0,1,1,0,0,1,1,2,2,2,2,2,2,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,1,0,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,1,1,0,1,0,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,0
0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0,1,1,1,0,0,1,1,2,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,0
0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,0,1,1,1,0,0,1,1,2,2,2,2,2,2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0,1,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,0,0,1,1,1,1,0,0,1,1,2,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,0,1,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,0,1,1,1,1,0,0,1,1,2,2,2,2,2,2,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,0,0,1,1,1,1,0,0,1,1,2,2,2,2,2,2,0
0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,0,1,1,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,0
0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,1,0,1,1,2,2,2,2,2,2,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,1,0,1,1,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,0
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,0
0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,0,1,1,2,2,2,2,2,2,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,0,1,0,0,1,0,1,1,2,2,2,2,2,2,0
0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,1,1,0,1,1,0,0,1,0,1,1,2,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,0,1,1,2,2,2,2,2,2,0
0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,1,0,0,1,0,1,1,2,2,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,1,1,0,1,1,0,0,1,0,1,1,2,2,2,2,2,2,0
0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,0,1,1,2,2,2,2,2,2,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,1,1,0,0,1,0,1,1,2,2,2,2,2,2,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,1,0,1,0,1,1,2,2,2,2,2,2,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,0,1,1,2,2,2,2,2,2,0
0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,0,1,0,1,0,1,1,2,2,2,2,2,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,1,0,1,0,1,1,2,2,2,2,2,2,0
0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,0,0,1,0,1,0,1,1,2,2,2,2,2,2,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,0,1,0,1,0,1,1,2,2,2,2,2,2,0
0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,0,0,1,0,1,0,1,1,2,2,2,2,2,2,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,1,0,1,0,0,1,0,1,0,1,1,2,2,2,2,2,2,0
0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,1,0,0,1,0,1,0,1,0,1,1,2,2,2,2,2,2,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,0,0,1,0,1,0,1,1,2,2,2,2,2,2,0
0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,0,1,0,1,0,1,0,1,1,2,2,2,2,2,2,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,1,0,0,1,0,1,0,1,0,1,1,2,2,2,2,2,2,0
