DEFAULT_CLOCK,c,direction,x[0],x[1],x[2],x[3],x[4],x[5],x[6],x[7],value_7[0],value_7[1],value_7[2],value_7[3],value_7[4],value_7[5],value_7[6],value_7[7],value_7[8],z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],y[0],y[1],y[2],y[3],y[4],y[5],y[6],y[7],Zout[0],Zout[1],Zout[2],Zout[3],Zout[4],Zout[5],Zout[6],Zout[7],Zout[8],Zrev[0],Zrev[1],Zrev[2],Zrev[3],Zrev[4],Zrev[5],Zrev[6],Zrev[7],Zrev[8],Yor[0],Yor[1],Yor[2],Yor[3],Yor[4],Yor[5],Yor[6],Yor[7],Yor[8],Yreg[0],Yreg[1],Yreg[2],Yreg[3],Yreg[4],Yreg[5],Yreg[6],Yreg[7],Yreg[8],Xreg[0],Xreg[1],Xreg[2],Xreg[3],Xreg[4],Xreg[5],Xreg[6],Xreg[7],Xreg[8],Xrev[0],Xrev[1],Xrev[2],Xrev[3],Xrev[4],Xrev[5],Xrev[6],Xrev[7],Xrev[8],Xmsb,Zrev_copy[0],Zrev_copy[1],Zrev_copy[2],Zrev_copy[3],Zrev_copy[4],Zrev_copy[5],Zrev_copy[6],Zrev_copy[7],Zreg[0],Zreg[1],Zreg[2],Zreg[3],Zreg[4],Zreg[5],Zreg[6],Zreg[7],Zreg[8],update_extra_bits,Ztmp
0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,2,2,2,0,0,0,1,1,1,1,1,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
0,0,1,1,1,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,2,2,2,2,2,1,0,0,1,1,0,1,1,2,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0
0,1,0,0,1,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,2,2,2,0,1,0,0,1,1,1,1,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
0,0,1,0,1,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,2,2,2,2,2,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0
0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,2,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,2,2,2,2,2,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
0,0,1,1,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,2,2,2,1,1,0,0,0,1,0,1,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,2,2,2,2,2,1,1,0,0,1,1,1,1,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
0,1,0,0,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,2,2,2,2,2,0,1,1,0,1,1,1,1,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
0,1,1,0,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,2,2,2,2,2,0,0,0,1,0,1,1,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
0,0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,1,1,1,1,0,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
0,0,0,1,0,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,1,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0
0,1,0,0,1,1,1,0,1,0,1,1,1,1,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,2,2,2,2,2,0,1,1,1,0,1,0,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0
0,1,1,1,1,1,1,0,1,0,1,1,1,1,2,2,2,2,2,2,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,2,2,2,1,0,1,0,1,1,1,1,2,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0
0,0,1,0,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,2,2,2,2,2,1,1,0,0,1,1,1,1,2,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0
0,0,0,1,0,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,1,0,1,1,0,1,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0
0,0,1,1,0,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,0,0,1,0,1,1,0,1,2,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0
0,1,0,1,1,1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,2,2,2,1,1,1,0,0,1,1,1,2,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0
0,0,0,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,2,2,2,1,0,0,1,0,1,1,1,2,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0
0,0,0,1,0,1,0,0,1,0,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,2,2,2,2,2,1,0,1,0,0,1,0,1,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0
0,1,0,0,1,1,0,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,2,2,2,2,2,0,1,1,0,1,0,1,1,2,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0
0,0,0,1,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,2,2,2,2,2,1,1,0,1,1,0,1,1,2,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0
0,1,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,0,1,0,1,1,0,1,1,2,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,0,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,2,2,2,2,0,0,0,1,1,0,1,1,2,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,2,2,2,2,2,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,1,0,1,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,1,1,1,1,1,0,1,1,2,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,1,1,1,1,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,2,2,2,2,2,1,1,0,0,0,1,1,1,2,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
0,0,1,0,0,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,2,2,2,2,2,0,1,0,0,1,1,1,1,2,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0
0,1,0,0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,2,2,2,2,0,0,1,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,2,2,2,2,2,0,1,0,1,1,1,1,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0,0,0,1,1,0,0,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,2,2,2,1,1,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
0,0,1,0,1,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,2,2,2,0,1,0,0,1,0,1,1,2,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
0,1,1,1,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,1,1,0,0,1,0,0,1,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0
0,1,1,1,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,2,2,2,2,2,0,1,1,0,0,1,0,1,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
0,1,1,1,0,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,0,1,1,0,1,1,0,1,2,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0,0,1,0,1,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0
0,0,0,1,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,1,0,1,1,1,0,1,1,2,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0
0,1,0,0,0,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,2,2,2,0,0,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,2,2,2,2,2,0,0,0,0,0,1,1,1,2,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,2,2,2,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,1,1,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,2,2,2,2,2,1,1,0,0,1,0,0,1,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
0,1,1,0,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,2,2,2,2,2,0,0,0,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
0,0,0,0,0,1,0,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,0,0,1,0,1,1,1,1,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,2,2,2,0,1,0,1,1,1,1,1,2,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
0,1,0,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,2,2,2,2,2,1,1,1,1,0,0,0,1,2,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
0,0,1,0,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,0,1,0,0,1,0,0,1,2,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0
0,1,1,1,1,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,2,2,2,2,2,1,1,1,1,0,0,1,1,2,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0
0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,2,2,2,2,2,0,0,1,0,0,1,1,1,2,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0
0,1,1,0,1,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,2,2,2,2,2,1,0,0,1,1,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0
0,1,0,1,0,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,2,2,2,2,2,1,0,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
0,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,2,2,2,2,2,1,1,1,0,1,0,0,1,2,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0
0,0,1,0,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,2,2,2,2,2,1,1,0,0,1,0,0,1,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
0,0,1,1,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,2,2,2,0,1,0,1,1,1,1,1,2,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
0,1,0,1,1,1,1,1,0,0,1,1,1,1,2,2,2,2,2,2,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,2,2,2,2,2,1,1,1,1,1,0,0,1,2,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,2,2,2,2,2,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
0,0,1,1,0,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,2,2,2,0,0,0,0,1,1,0,1,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
0,1,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,2,2,2,2,2,0,0,1,1,1,1,0,1,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,2,2,2,2,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,0,1,0,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,2,2,2,2,2,0,1,1,0,1,1,1,1,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,1,0,1,0,1,1,1,1,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
0,1,1,0,1,1,1,0,1,0,1,1,1,1,2,2,2,2,2,2,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,2,2,2,2,2,0,0,1,0,1,1,1,1,2,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0
